method,method_label,missing_condition,trajectory_idx,seed_idx,case_id,population_unit,span_start,span_end,masked_ADE,masked_RMSE,endpoint_error,path_length_error,acceleration_error
linear_interp,Linear,missing_only,0,,traj0,trajectory,8,11,0.3010536730289459,0.21788771450519562,0.28560149669647217,0.10544013977050781,0.08544281870126724
linear_interp,Linear,missing_only,1,,traj1,trajectory,8,11,0.29331088066101074,0.21887198090553284,0.4288959205150604,0.29539036750793457,0.15112023055553436
linear_interp,Linear,missing_only,2,,traj2,trajectory,8,11,0.2591557204723358,0.18447233736515045,0.26692330837249756,0.3957076072692871,0.18416596949100494
linear_interp,Linear,missing_only,3,,traj3,trajectory,8,11,0.15082009136676788,0.12377385050058365,0.12865473330020905,0.3887760639190674,0.1800634264945984
linear_interp,Linear,missing_only,4,,traj4,trajectory,8,11,0.2697109580039978,0.19909793138504028,0.18357524275779724,0.026238441467285156,0.06512384116649628
linear_interp,Linear,missing_only,5,,traj5,trajectory,8,11,0.11011023074388504,0.07832620292901993,0.09097254276275635,0.013378381729125977,0.048725832253694534
linear_interp,Linear,missing_only,6,,traj6,trajectory,8,11,0.06309232115745544,0.049824606627225876,0.09929747879505157,0.00952291488647461,0.038499485701322556
linear_interp,Linear,missing_only,7,,traj7,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,8,,traj8,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,9,,traj9,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,10,,traj10,trajectory,8,11,0.10816636681556702,0.08378523588180542,0.17306581139564514,0.0,0.046733081340789795
linear_interp,Linear,missing_only,11,,traj11,trajectory,8,11,0.1437818706035614,0.11029502749443054,0.10283997654914856,0.0030373334884643555,0.04322821646928787
linear_interp,Linear,missing_only,12,,traj12,trajectory,8,11,0.16569384932518005,0.1202186718583107,0.17266179621219635,0.10006999969482422,0.061414800584316254
linear_interp,Linear,missing_only,13,,traj13,trajectory,8,11,0.13215996325016022,0.10123015195131302,0.046043477952480316,0.10989940166473389,0.05933897942304611
linear_interp,Linear,missing_only,14,,traj14,trajectory,8,11,0.17507019639015198,0.12564830482006073,0.16521504521369934,0.19818931818008423,0.061696480959653854
linear_interp,Linear,missing_only,15,,traj15,trajectory,8,11,0.33287128806114197,0.2505793869495392,0.4256995916366577,0.7967965751886368,0.11413929611444473
linear_interp,Linear,missing_only,16,,traj16,trajectory,8,11,0.26396670937538147,0.21575453877449036,0.019999980926513672,0.749971330165863,0.11399315297603607
linear_interp,Linear,missing_only,17,,traj17,trajectory,8,11,0.1551985740661621,0.11998956650495529,0.06161199137568474,0.3076048493385315,0.10991808027029037
linear_interp,Linear,missing_only,18,,traj18,trajectory,8,11,0.14143586158752441,0.11135529726743698,0.06708186864852905,0.055402547121047974,0.10265915095806122
linear_interp,Linear,missing_only,19,,traj19,trajectory,8,11,0.20083653926849365,0.15711461007595062,0.07985009253025055,0.03337511420249939,0.09138306975364685
linear_interp,Linear,missing_only,20,,traj20,trajectory,8,11,0.214715838432312,0.16219593584537506,0.3159811496734619,0.009702950716018677,0.08422987908124924
linear_interp,Linear,missing_only,21,,traj21,trajectory,8,11,0.22417330741882324,0.1714351326227188,0.14081192016601562,0.04330378770828247,0.08190391957759857
linear_interp,Linear,missing_only,22,,traj22,trajectory,8,11,0.14342142641544342,0.11194851249456406,0.08062205463647842,0.044220566749572754,0.08428773283958435
linear_interp,Linear,missing_only,23,,traj23,trajectory,8,11,0.19235524535179138,0.14043693244457245,0.19646893441677094,0.1604258418083191,0.09200237691402435
linear_interp,Linear,missing_only,24,,traj24,trajectory,8,11,0.37967449426651,0.27314838767051697,0.2925270199775696,0.5285599231719971,0.09436698257923126
linear_interp,Linear,missing_only,25,,traj25,trajectory,8,11,0.1979050189256668,0.15420757234096527,0.04560718312859535,0.3850037306547165,0.068936288356781
linear_interp,Linear,missing_only,26,,traj26,trajectory,8,11,0.08291815966367722,0.061400216072797775,0.0420474037528038,0.14473113417625427,0.051633190363645554
linear_interp,Linear,missing_only,27,,traj27,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,28,,traj28,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,29,,traj29,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,30,,traj30,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,31,,traj31,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,32,,traj32,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,33,,traj33,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,34,,traj34,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,35,,traj35,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,36,,traj36,trajectory,8,11,0.010000228881835938,0.007746205199509859,0.016000747680664062,0.0,0.004320744425058365
linear_interp,Linear,missing_only,37,,traj37,trajectory,8,11,0.015974825248122215,0.012041573412716389,0.014421689324080944,0.0011297278106212616,0.0046429503709077835
linear_interp,Linear,missing_only,38,,traj38,trajectory,8,11,0.020420365035533905,0.01491636037826538,0.023408925160765648,0.015792042016983032,0.007408617064356804
linear_interp,Linear,missing_only,39,,traj39,trajectory,8,11,0.015095239505171776,0.011068052612245083,0.011314237490296364,0.015792042016983032,0.008259788155555725
linear_interp,Linear,missing_only,40,,traj40,trajectory,8,11,0.018275635316967964,0.013509301468729973,0.011314237490296364,0.015792042016983032,0.007702688220888376
linear_interp,Linear,missing_only,41,,traj41,trajectory,8,11,0.017447467893362045,0.013133881613612175,0.008944476954638958,0.007638968527317047,0.007527792826294899
linear_interp,Linear,missing_only,42,,traj42,trajectory,8,11,0.014999866485595703,0.011618908494710922,0.005999565124511719,0.0,0.006480835378170013
linear_interp,Linear,missing_only,43,,traj43,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,44,,traj44,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,45,,traj45,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,46,,traj46,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,47,,traj47,trajectory,8,11,0.040000081062316895,0.030983930453658104,0.016000032424926758,0.0,0.01728201098740101
linear_interp,Linear,missing_only,48,,traj48,trajectory,8,11,0.03500008583068848,0.02711096592247486,0.0560002326965332,0.0,0.015121802687644958
linear_interp,Linear,missing_only,49,,traj49,trajectory,8,11,0.06603773683309555,0.04952269420027733,0.06624165177345276,0.0035643577575683594,0.01854114606976509
linear_interp,Linear,missing_only,50,,traj50,trajectory,8,11,0.04183083400130272,0.031184988096356392,0.03298499807715416,0.0035643577575683594,0.02283770591020584
linear_interp,Linear,missing_only,51,,traj51,trajectory,8,11,0.03725689649581909,0.029197655618190765,0.03298499807715416,0.0035643577575683594,0.02283753640949726
linear_interp,Linear,missing_only,52,,traj52,trajectory,8,11,0.07879352569580078,0.05858757346868515,0.06449799984693527,0.08199740946292877,0.023357169702649117
linear_interp,Linear,missing_only,53,,traj53,trajectory,8,11,0.10232046991586685,0.07286974787712097,0.08238937705755234,0.17191993817687035,0.02944672666490078
linear_interp,Linear,missing_only,54,,traj54,trajectory,8,11,0.07249999046325684,0.05373546481132507,0.053999900817871094,0.0,0.01601388305425644
linear_interp,Linear,missing_only,55,,traj55,trajectory,8,11,0.03799998760223389,0.029580406844615936,0.046000003814697266,0.0,0.022627413272857666
linear_interp,Linear,missing_only,56,,traj56,trajectory,8,11,0.12536150217056274,0.09717242419719696,0.1896628737449646,0.1347307562828064,0.05365118384361267
linear_interp,Linear,missing_only,57,,traj57,trajectory,8,11,0.10828174650669098,0.0826587975025177,0.05966544151306152,0.12167122960090637,0.0587552972137928
linear_interp,Linear,missing_only,58,,traj58,trajectory,8,11,0.08814921975135803,0.06438156962394714,0.050159305334091187,0.07920116186141968,0.059355881065130234
linear_interp,Linear,missing_only,59,,traj59,trajectory,8,11,0.08049964904785156,0.06298787891864777,0.04599952697753906,0.0,0.0552847720682621
linear_interp,Linear,missing_only,60,,traj60,trajectory,8,11,0.149277001619339,0.106148362159729,0.13661585748195648,0.02186298370361328,0.042297832667827606
linear_interp,Linear,missing_only,61,,traj61,trajectory,8,11,0.09724961966276169,0.07123902440071106,0.12865450978279114,0.010363578796386719,0.03808756545186043
linear_interp,Linear,missing_only,62,,traj62,trajectory,8,11,0.07963152229785919,0.06080719456076622,0.0845932811498642,0.01038980484008789,0.03405552729964256
linear_interp,Linear,missing_only,63,,traj63,trajectory,8,11,0.29687851667404175,0.22425992786884308,0.15473860502243042,0.04083150625228882,0.09530189633369446
linear_interp,Linear,missing_only,64,,traj64,trajectory,8,11,0.21908758580684662,0.16578608751296997,0.11007218062877655,0.08102396130561829,0.09128596633672714
linear_interp,Linear,missing_only,65,,traj65,trajectory,8,11,0.03894859552383423,0.030903011560440063,0.018973346799612045,0.0021402090787887573,0.015347925014793873
linear_interp,Linear,missing_only,66,,traj66,trajectory,8,11,0.1788637340068817,0.14446434378623962,0.3108309209346771,0.19443011283874512,0.08498883247375488
linear_interp,Linear,missing_only,67,,traj67,trajectory,8,11,0.2479056715965271,0.19272395968437195,0.1784043163061142,0.19786441326141357,0.08066657185554504
linear_interp,Linear,missing_only,68,,traj68,trajectory,8,11,0.2914299964904785,0.21555157005786896,0.1989172399044037,0.2098674178123474,0.09003923088312149
linear_interp,Linear,missing_only,69,,traj69,trajectory,8,11,0.19736644625663757,0.14152735471725464,0.14418040215969086,0.14663290977478027,0.09460068494081497
linear_interp,Linear,missing_only,70,,traj70,trajectory,8,11,0.24763619899749756,0.17818515002727509,0.2086910903453827,0.11854493618011475,0.07605241984128952
linear_interp,Linear,missing_only,71,,traj71,trajectory,8,11,0.23961412906646729,0.1799236685037613,0.17623847723007202,0.04324859380722046,0.06321043521165848
linear_interp,Linear,missing_only,72,,traj72,trajectory,8,11,0.23896700143814087,0.1770240068435669,0.12145782262086868,0.024405956268310547,0.06794272363185883
linear_interp,Linear,missing_only,73,,traj73,trajectory,8,11,0.11452842503786087,0.08660254627466202,0.04999980702996254,0.0005129128694534302,0.039791177958250046
linear_interp,Linear,missing_only,74,,traj74,trajectory,8,11,0.021213099360466003,0.01643163338303566,0.008485003374516964,0.0,0.009165200404822826
linear_interp,Linear,missing_only,75,,traj75,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,76,,traj76,trajectory,8,11,0.25499996542930603,0.1975220888853073,0.40799975395202637,0.0,0.11017250269651413
linear_interp,Linear,missing_only,77,,traj77,trajectory,8,11,0.18651936948299408,0.15294606983661652,0.05882205814123154,0.007287144660949707,0.11531128734350204
linear_interp,Linear,missing_only,78,,traj78,trajectory,8,11,0.21744060516357422,0.16730961203575134,0.19464847445487976,0.023339927196502686,0.13173796236515045
linear_interp,Linear,missing_only,79,,traj79,trajectory,8,11,0.13267208635807037,0.10464224219322205,0.084592804312706,0.03966629505157471,0.13576458394527435
linear_interp,Linear,missing_only,80,,traj80,trajectory,8,11,0.11086258292198181,0.0973268449306488,0.07213892042636871,0.05004262924194336,0.1048077940940857
linear_interp,Linear,missing_only,81,,traj81,trajectory,8,11,0.15115779638290405,0.10815498977899551,0.1864619255065918,0.048601388931274414,0.08528652042150497
linear_interp,Linear,missing_only,82,,traj82,trajectory,8,11,0.251789391040802,0.18377980589866638,0.17363199591636658,0.042751431465148926,0.07432962208986282
linear_interp,Linear,missing_only,83,,traj83,trajectory,8,11,0.20263880491256714,0.1540292203426361,0.10807384550571442,0.0,0.055517829954624176
linear_interp,Linear,missing_only,84,,traj84,trajectory,8,11,0.1350926011800766,0.10464222729206085,0.054037317633628845,0.0,0.058366574347019196
linear_interp,Linear,missing_only,85,,traj85,trajectory,8,11,0.04717002436518669,0.036537714302539825,0.07547193765640259,0.0,0.020379772409796715
linear_interp,Linear,missing_only,86,,traj86,trajectory,8,11,0.0352613739669323,0.02687947265803814,0.02720300294458866,0.021831586956977844,0.02345227636396885
linear_interp,Linear,missing_only,87,,traj87,trajectory,8,11,0.05123315006494522,0.03856807202100754,0.059933219105005264,0.022056400775909424,0.03063390962779522
linear_interp,Linear,missing_only,88,,traj88,trajectory,8,11,0.034399256110191345,0.025298189371824265,0.02236097864806652,0.028384611010551453,0.03174544498324394
linear_interp,Linear,missing_only,89,,traj89,trajectory,8,11,0.040774840861558914,0.03224915266036987,0.04560695216059685,0.028384611010551453,0.02949577011168003
linear_interp,Linear,missing_only,90,,traj90,trajectory,8,11,0.03986440226435661,0.029453296214342117,0.02807120606303215,0.02172321081161499,0.02254376746714115
linear_interp,Linear,missing_only,91,,traj91,trajectory,8,11,0.05814262479543686,0.043617624789476395,0.026683252304792404,0.0063031017780303955,0.018755828961730003
linear_interp,Linear,missing_only,92,,traj92,trajectory,8,11,0.020615536719560623,0.01596875675022602,0.008246076293289661,0.0,0.008906970731914043
linear_interp,Linear,missing_only,93,,traj93,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,94,,traj94,trajectory,8,11,0.2252221256494522,0.17445632815361023,0.3603554964065552,2.9802322387695312e-08,0.09730711579322815
linear_interp,Linear,missing_only,95,,traj95,trajectory,8,11,0.2402927577495575,0.18032601475715637,0.23668503761291504,0.15034997463226318,0.11775670200586319
linear_interp,Linear,missing_only,96,,traj96,trajectory,8,11,0.1693558245897293,0.14041002094745636,0.014560212381184101,0.15087640285491943,0.11903109401464462
linear_interp,Linear,missing_only,97,,traj97,trajectory,8,11,0.20208072662353516,0.1478765904903412,0.2666609287261963,0.19791316986083984,0.14349748194217682
linear_interp,Linear,missing_only,98,,traj98,trajectory,8,11,0.16426923871040344,0.12632295489311218,0.06811751425266266,0.1981109380722046,0.11467820405960083
linear_interp,Linear,missing_only,99,,traj99,trajectory,8,11,0.3233966827392578,0.23710757493972778,0.23086807131767273,0.21647262573242188,0.10691116750240326
linear_interp,Linear,missing_only,100,,traj100,trajectory,8,11,0.15968723595142365,0.12505006790161133,0.043680623173713684,0.026073932647705078,0.08672703057527542
linear_interp,Linear,missing_only,101,,traj101,trajectory,8,11,0.0548960343003273,0.03898719698190689,0.06016651540994644,0.019562482833862305,0.049944452941417694
linear_interp,Linear,missing_only,102,,traj102,trajectory,8,11,0.0574767142534256,0.04814046993851662,0.07602652162313461,0.024100303649902344,0.0509248711168766
linear_interp,Linear,missing_only,103,,traj103,trajectory,8,11,0.07735931128263474,0.05565527826547623,0.09208708256483078,0.021796226501464844,0.04638022929430008
linear_interp,Linear,missing_only,104,,traj104,trajectory,8,11,0.07120692729949951,0.05567769333720207,0.07378347963094711,0.01983046531677246,0.04069142788648605
linear_interp,Linear,missing_only,105,,traj105,trajectory,8,11,0.08482721447944641,0.06088922917842865,0.11029066145420074,0.03616142272949219,0.05232591554522514
linear_interp,Linear,missing_only,106,,traj106,trajectory,8,11,0.05473286658525467,0.042514726519584656,0.03939519077539444,0.03295111656188965,0.04956027492880821
linear_interp,Linear,missing_only,107,,traj107,trajectory,8,11,0.0615551620721817,0.053103722631931305,0.04404537007212639,0.02740776538848877,0.04365275800228119
linear_interp,Linear,missing_only,108,,traj108,trajectory,8,11,0.06840714067220688,0.05347912386059761,0.07823097705841064,0.03015732765197754,0.04809708893299103
linear_interp,Linear,missing_only,109,,traj109,trajectory,8,11,0.0488990880548954,0.039623308926820755,0.0769418254494667,0.024242162704467773,0.043512552976608276
linear_interp,Linear,missing_only,110,,traj110,trajectory,8,11,0.06694526225328445,0.04780181124806404,0.05768920108675957,0.018194913864135742,0.03817233070731163
linear_interp,Linear,missing_only,111,,traj111,trajectory,8,11,0.07395515590906143,0.053874846547842026,0.05188414454460144,0.015532970428466797,0.03609560802578926
linear_interp,Linear,missing_only,112,,traj112,trajectory,8,11,0.044966086745262146,0.03312862291932106,0.03298499807715416,0.015159368515014648,0.035062119364738464
linear_interp,Linear,missing_only,113,,traj113,trajectory,8,11,0.09304177761077881,0.06621947139501572,0.08032455295324326,0.01918315887451172,0.03299173712730408
linear_interp,Linear,missing_only,114,,traj114,trajectory,8,11,0.0888354629278183,0.06363970041275024,0.09108252078294754,0.006299257278442383,0.03361237794160843
linear_interp,Linear,missing_only,115,,traj115,trajectory,8,11,0.09731033444404602,0.07092251628637314,0.07766611874103546,0.004414796829223633,0.03261902183294296
linear_interp,Linear,missing_only,116,,traj116,trajectory,8,11,0.07269389927387238,0.062489982694387436,0.15617918968200684,0.008778691291809082,0.05517257750034332
linear_interp,Linear,missing_only,117,,traj117,trajectory,8,11,0.15270772576332092,0.11250573396682739,0.15446710586547852,0.04512381553649902,0.06555753946304321
linear_interp,Linear,missing_only,118,,traj118,trajectory,8,11,0.16932299733161926,0.12669861316680908,0.11005454510450363,0.047995686531066895,0.061088357120752335
linear_interp,Linear,missing_only,119,,traj119,trajectory,8,11,0.13508519530296326,0.09709535539150238,0.12457890063524246,0.037003517150878906,0.07085184752941132
linear_interp,Linear,missing_only,120,,traj120,trajectory,8,11,0.3107527792453766,0.22377441823482513,0.32720044255256653,0.02110743522644043,0.09327380359172821
linear_interp,Linear,missing_only,121,,traj121,trajectory,8,11,0.27768126130104065,0.20484742522239685,0.3210541903972626,0.1434476375579834,0.11659902334213257
linear_interp,Linear,missing_only,122,,traj122,trajectory,8,11,0.26538634300231934,0.19397805631160736,0.16475410759449005,0.15652430057525635,0.13100981712341309
linear_interp,Linear,missing_only,123,,traj123,trajectory,8,11,0.19629698991775513,0.14025871455669403,0.152761310338974,0.11059671640396118,0.1252056211233139
linear_interp,Linear,missing_only,124,,traj124,trajectory,8,11,0.1888362318277359,0.1416066735982895,0.12253987044095993,0.0017040371894836426,0.11397247016429901
linear_interp,Linear,missing_only,125,,traj125,trajectory,8,11,0.28069737553596497,0.21225562691688538,0.12253987044095993,0.0017040371894836426,0.09756939113140106
linear_interp,Linear,missing_only,126,,traj126,trajectory,8,11,0.07190908491611481,0.05181707441806793,0.053254351019859314,0.07683004438877106,0.025729387998580933
linear_interp,Linear,missing_only,127,,traj127,trajectory,8,11,0.08172778785228729,0.06148158386349678,0.10662036389112473,0.00202903151512146,0.026570528745651245
linear_interp,Linear,missing_only,128,,traj128,trajectory,8,11,0.16738246381282806,0.1239253580570221,0.19416488707065582,0.03751504421234131,0.0510881133377552
linear_interp,Linear,missing_only,129,,traj129,trajectory,8,11,0.22796545922756195,0.1678987592458725,0.18422812223434448,0.05238986015319824,0.05466054007411003
linear_interp,Linear,missing_only,130,,traj130,trajectory,8,11,0.2146376222372055,0.15699532628059387,0.14120936393737793,0.05753684043884277,0.059814613312482834
linear_interp,Linear,missing_only,131,,traj131,trajectory,8,11,0.15658755600452423,0.1135011687874794,0.09599971771240234,0.04217040538787842,0.05432219058275223
linear_interp,Linear,missing_only,132,,traj132,trajectory,8,11,0.09271969646215439,0.0703740045428276,0.04707445949316025,0.020383477210998535,0.03222857043147087
linear_interp,Linear,missing_only,133,,traj133,trajectory,8,11,0.08821362257003784,0.06326543539762497,0.07402701675891876,0.02268218994140625,0.03705869987607002
linear_interp,Linear,missing_only,134,,traj134,trajectory,8,11,0.03753700107336044,0.02815132588148117,0.016492152586579323,0.004839420318603516,0.019078746438026428
linear_interp,Linear,missing_only,135,,traj135,trajectory,8,11,0.07314759492874146,0.05350245162844658,0.08527594804763794,0.00970005989074707,0.02723545953631401
linear_interp,Linear,missing_only,136,,traj136,trajectory,8,11,0.1042460948228836,0.0752827599644661,0.10248875617980957,0.02362227439880371,0.0347561351954937
linear_interp,Linear,missing_only,137,,traj137,trajectory,8,11,0.05373110994696617,0.045359592884778976,0.011661916971206665,0.014621734619140625,0.028921302407979965
linear_interp,Linear,missing_only,138,,traj138,trajectory,8,11,0.042438212782144547,0.03724910691380501,0.008485340513288975,0.013755559921264648,0.03074268065392971
linear_interp,Linear,missing_only,139,,traj139,trajectory,8,11,0.028367791324853897,0.020736409351229668,0.033999666571617126,0.007202863693237305,0.025293860584497452
linear_interp,Linear,missing_only,140,,traj140,trajectory,8,11,0.03831060230731964,0.02859184332191944,0.021633459255099297,0.006692647933959961,0.022171009331941605
linear_interp,Linear,missing_only,141,,traj141,trajectory,8,11,0.03615032881498337,0.027249040082097054,0.025298384949564934,0.0031440258026123047,0.014794793911278248
linear_interp,Linear,missing_only,142,,traj142,trajectory,8,11,0.03726804628968239,0.02945338748395443,0.06621208041906357,0.0019626617431640625,0.022978397086262703
linear_interp,Linear,missing_only,143,,traj143,trajectory,8,11,0.09566876292228699,0.07039180397987366,0.10720069706439972,0.017398595809936523,0.032482489943504333
linear_interp,Linear,missing_only,144,,traj144,trajectory,8,11,0.08823969215154648,0.06809936463832855,0.05063614621758461,0.017743825912475586,0.02771284617483616
linear_interp,Linear,missing_only,145,,traj145,trajectory,8,11,0.10223731398582458,0.07471609860658646,0.06985624134540558,0.021754026412963867,0.0327787846326828
linear_interp,Linear,missing_only,146,,traj146,trajectory,8,11,0.0774841234087944,0.05645780637860298,0.0447213239967823,0.011357784271240234,0.02687424048781395
linear_interp,Linear,missing_only,147,,traj147,trajectory,8,11,0.061822906136512756,0.04898994415998459,0.11201831698417664,0.019545793533325195,0.03456730395555496
linear_interp,Linear,missing_only,148,,traj148,trajectory,8,11,0.13101229071617126,0.10255487263202667,0.1494121551513672,0.04860854148864746,0.041422102600336075
linear_interp,Linear,missing_only,149,,traj149,trajectory,8,11,0.20743855834007263,0.15135207772254944,0.22522878646850586,0.048104166984558105,0.06941340118646622
linear_interp,Linear,missing_only,150,,traj150,trajectory,8,11,0.1252831220626831,0.09311283379793167,0.192093625664711,0.03853261470794678,0.09939265251159668
linear_interp,Linear,missing_only,151,,traj151,trajectory,8,11,0.10715442895889282,0.08530836552381516,0.04024886339902878,0.020496487617492676,0.09838137030601501
linear_interp,Linear,missing_only,152,,traj152,trajectory,8,11,0.18142226338386536,0.13252343237400055,0.18048787117004395,0.06937456130981445,0.1098119467496872
linear_interp,Linear,missing_only,153,,traj153,trajectory,8,11,0.16787345707416534,0.12445871531963348,0.2522296905517578,0.10001301765441895,0.1269293874502182
linear_interp,Linear,missing_only,154,,traj154,trajectory,8,11,0.3421868085861206,0.24924883246421814,0.25576549768447876,0.16003656387329102,0.11134935170412064
linear_interp,Linear,missing_only,155,,traj155,trajectory,8,11,0.25105103850364685,0.19484607875347137,0.14235201478004456,0.2041327953338623,0.08735735714435577
linear_interp,Linear,missing_only,156,,traj156,trajectory,8,11,0.22927430272102356,0.17319776117801666,0.11840604990720749,0.2025112509727478,0.09546356648206711
linear_interp,Linear,missing_only,157,,traj157,trajectory,8,11,0.2578014135360718,0.19167672097682953,0.33178916573524475,0.5440008342266083,0.08356106281280518
linear_interp,Linear,missing_only,158,,traj158,trajectory,8,11,0.1480930596590042,0.11417099833488464,0.21612046658992767,0.0330653190612793,0.057921405881643295
linear_interp,Linear,missing_only,159,,traj159,trajectory,8,11,0.18531683087348938,0.1421443074941635,0.1247396394610405,0.04015064239501953,0.05411916971206665
linear_interp,Linear,missing_only,160,,traj160,trajectory,8,11,0.17917585372924805,0.13462916016578674,0.10400021076202393,0.03777360916137695,0.061759453266859055
linear_interp,Linear,missing_only,161,,traj161,trajectory,8,11,0.1112295463681221,0.08099381625652313,0.08937575668096542,0.00838470458984375,0.04228740558028221
linear_interp,Linear,missing_only,162,,traj162,trajectory,8,11,0.090355783700943,0.06467236578464508,0.08802276104688644,0.0027570724487304688,0.0359690859913826
linear_interp,Linear,missing_only,163,,traj163,trajectory,8,11,0.06761389225721359,0.04888767749071121,0.08072163909673691,0.004362583160400391,0.03772415220737457
linear_interp,Linear,missing_only,164,,traj164,trajectory,8,11,0.055704399943351746,0.04049699008464813,0.04882612079381943,0.003643035888671875,0.028639495372772217
linear_interp,Linear,missing_only,165,,traj165,trajectory,8,11,0.04874808341264725,0.03701347857713699,0.017204733565449715,0.002750396728515625,0.027239711955189705
linear_interp,Linear,missing_only,166,,traj166,trajectory,8,11,0.15392667055130005,0.11520636826753616,0.12145794183015823,0.012298762798309326,0.05000663548707962
linear_interp,Linear,missing_only,167,,traj167,trajectory,8,11,0.4122679829597473,0.3059207797050476,0.5336666107177734,0.5869225859642029,0.14185282588005066
linear_interp,Linear,missing_only,168,,traj168,trajectory,8,11,0.28700366616249084,0.22206415235996246,0.08602330833673477,0.37964147329330444,0.1521146297454834
linear_interp,Linear,missing_only,169,,traj169,trajectory,8,11,0.18695472180843353,0.13803982734680176,0.1459997147321701,0.09499239921569824,0.14366939663887024
linear_interp,Linear,missing_only,170,,traj170,trajectory,8,11,0.22735966742038727,0.17642264068126678,0.1414208859205246,0.1855297088623047,0.1436043679714203
linear_interp,Linear,missing_only,171,,traj171,trajectory,8,11,0.303271621465683,0.23478703200817108,0.11999988555908203,0.1855297088623047,0.1304692029953003
linear_interp,Linear,missing_only,172,,traj172,trajectory,8,11,0.04247310757637024,0.03402213379740715,0.03883305937051773,1.0952353477478027e-05,0.024729715660214424
linear_interp,Linear,missing_only,173,,traj173,trajectory,8,11,0.07159105688333511,0.05472647771239281,0.03883305937051773,1.0952353477478027e-05,0.020313981920480728
linear_interp,Linear,missing_only,174,,traj174,trajectory,8,11,0.05098991096019745,0.03949667885899544,0.020395582541823387,7.450580596923828e-09,0.022030308842658997
linear_interp,Linear,missing_only,175,,traj175,trajectory,8,11,0.2869233787059784,0.22224992513656616,0.4590775966644287,5.960464477539063e-08,0.12396512925624847
linear_interp,Linear,missing_only,176,,traj176,trajectory,8,11,0.2055324912071228,0.16013272106647491,0.12323962152004242,0.058520495891571045,0.1380876749753952
linear_interp,Linear,missing_only,177,,traj177,trajectory,8,11,0.2591635286808014,0.18905672430992126,0.27305614948272705,0.24244403839111328,0.15198320150375366
linear_interp,Linear,missing_only,178,,traj178,trajectory,8,11,0.23364141583442688,0.17728495597839355,0.1486605703830719,0.24244403839111328,0.15793798863887787
linear_interp,Linear,missing_only,179,,traj179,trajectory,8,11,0.22874417901039124,0.18703602254390717,0.09044358134269714,0.24268269538879395,0.14875394105911255
linear_interp,Linear,missing_only,180,,traj180,trajectory,8,11,0.13248388469219208,0.09804324805736542,0.1303843855857849,0.058308959007263184,0.10493388026952744
linear_interp,Linear,missing_only,181,,traj181,trajectory,8,11,0.18648169934749603,0.1370033472776413,0.11806800216436386,0.052808165550231934,0.10110478848218918
linear_interp,Linear,missing_only,182,,traj182,trajectory,8,11,0.10441510379314423,0.08170072734355927,0.05966580659151077,0.0,0.07170940190553665
linear_interp,Linear,missing_only,183,,traj183,trajectory,8,11,0.14916439354419708,0.11554224044084549,0.05966580659151077,0.0,0.0644463449716568
linear_interp,Linear,missing_only,184,,traj184,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,185,,traj185,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,186,,traj186,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,187,,traj187,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,188,,traj188,trajectory,8,11,0.0,0.0,0.0,0.0,0.0
linear_interp,Linear,missing_only,189,,traj189,trajectory,8,11,0.18384769558906555,0.14240780472755432,0.2941562533378601,0.0,0.07943125069141388
linear_interp,Linear,missing_only,190,,traj190,trajectory,8,11,0.13627669215202332,0.11659758538007736,0.01697051338851452,0.00038298964500427246,0.08002353459596634
