condition,zeta,t,likelihood_before_step,likelihood_after_step,likelihood_increased,ADE_before_step,ADE_after_step,ADE_increased,grad_norm_mean,grad_norm_max,update_to_x_ratio_mean,update_to_x_ratio_max,finite
drift_medium,0.0003,0,2.7177963256835938,2.5655508041381836,False,0.04485824704170227,0.04409091919660568,False,21.746978759765625,30.36549186706543,0.0014089513570070267,0.007274022325873375,True
drift_medium,0.001,5,2.381631374359131,2.3445141315460205,False,0.034919753670692444,0.04100180044770241,True,20.969484329223633,29.678157806396484,0.004451049957424402,0.0217237900942564,True
drift_medium,0.001,4,2.3350484371185303,2.257821559906006,False,0.04100180044770241,0.04108898341655731,True,20.214603424072266,29.59708595275879,0.004322473891079426,0.02162245661020279,True
drift_medium,0.001,3,2.2549378871917725,2.1284799575805664,False,0.04108898341655731,0.03990177810192108,False,19.985010147094727,29.551916122436523,0.004300673026591539,0.022523004561662674,True
drift_medium,0.001,2,2.1256542205810547,2.0140271186828613,False,0.03990177810192108,0.03920740634202957,False,19.079755783081055,29.3185977935791,0.004112761002033949,0.022012734785676003,True
drift_medium,0.001,1,2.0234646797180176,1.816156268119812,False,0.03920740634202957,0.03846972808241844,False,18.625526428222656,29.846012115478516,0.003968168515712023,0.022373974323272705,True
drift_medium,0.001,0,1.824399471282959,1.5339609384536743,False,0.03846972808241844,0.037311263382434845,False,17.2247257232666,29.02994155883789,0.003705420298501849,0.02206082083284855,True
burst_medium,1e-05,5,4.282298564910889,5.157430171966553,True,0.0712660700082779,0.10590628534555435,True,21.246315002441406,30.248153686523438,2.581970693427138e-05,7.388748053926975e-05,True
burst_medium,1e-05,4,4.75619649887085,5.510049343109131,True,0.10590628534555435,0.10938174277544022,True,21.773414611816406,30.86764907836914,2.6720021196524613e-05,7.52913038013503e-05,True
burst_medium,1e-05,3,5.125914573669434,5.780139446258545,True,0.10938174277544022,0.11173558235168457,True,22.14003562927246,29.51591682434082,2.74806770903524e-05,7.667587487958372e-05,True
burst_medium,1e-05,2,5.4016242027282715,5.982292652130127,True,0.11173558235168457,0.11368224769830704,True,22.415613174438477,29.63456916809082,2.8049989850842394e-05,7.828473462723196e-05,True
burst_medium,1e-05,1,5.624279499053955,6.039450168609619,True,0.11368224769830704,0.1141909509897232,True,22.796329498291016,29.28309440612793,2.872762161132414e-05,7.739807188045233e-05,True
burst_medium,1e-05,0,5.70905876159668,5.918855667114258,True,0.1141909509897232,0.1132514551281929,False,23.02867317199707,29.8380126953125,2.9113512937328778e-05,7.759300933685154e-05,True
burst_medium,3e-05,5,4.282298564910889,5.148367404937744,True,0.0712660700082779,0.10580867528915405,True,21.246315002441406,30.248153686523438,7.745912444079295e-05,0.00022166244161780924,True
