degradation,trajectory_id,delta0_auto,ADE_noisy,ADE_cond,ADE_e1,RMSE_noisy,RMSE_cond,RMSE_e1,smooth_noisy,smooth_cond,smooth_e1,e1_wins_vs_conditional,e1_wins_vs_noisy,confidence_min,confidence_mean,confidence_max,delta_min,delta_mean,delta_max
gaussian_medium,0,0.05882825329899788,0.05268967151641846,0.06381252408027649,0.0409952774643898,0.057725291699171066,0.06639068573713303,0.04734199866652489,0.2897612452507019,0.21989911794662476,0.24548089504241943,True,True,0.13619489967823029,0.43690991401672363,0.7483262419700623,0.017055265605449677,0.05268967151641846,0.11728402227163315
gaussian_medium,1,0.05882825329899788,0.06313766539096832,0.0379650704562664,0.040338966995477676,0.07085802406072617,0.04468533769249916,0.0471324659883976,0.23532892763614655,0.15305553376674652,0.16652528941631317,False,True,0.14853742718696594,0.3933515250682831,0.8390962481498718,0.010320230387151241,0.06313766539096832,0.1121806725859642
gaussian_medium,2,0.05882825329899788,0.051779210567474365,0.0864875465631485,0.05211956053972244,0.05571683496236801,0.08882305026054382,0.05740566551685333,0.5456907153129578,0.5363771915435791,0.5500926375389099,True,False,0.16064901649951935,0.43747273087501526,0.7041448950767517,0.020635250955820084,0.051779210567474365,0.10756941884756088
gaussian_medium,3,0.05882825329899788,0.05588671565055847,0.04602774232625961,0.04363993555307388,0.061272185295820236,0.05165836587548256,0.04893670976161957,0.1787411868572235,0.1123284101486206,0.13509182631969452,True,True,0.15258008241653442,0.42007189989089966,0.773892879486084,0.01507896650582552,0.05588671565055847,0.11060097813606262
gaussian_medium,4,0.05882825329899788,0.05658530071377754,0.04014184698462486,0.03454447537660599,0.06404129415750504,0.044533051550388336,0.04188651591539383,0.18481223285198212,0.07848189771175385,0.11094748973846436,True,True,0.14634950459003448,0.42990151047706604,0.6831046938896179,0.022419868037104607,0.05658530071377754,0.11305364966392517
gaussian_medium,5,0.05882825329899788,0.06796588748693466,0.04236813634634018,0.04348347336053848,0.07432424277067184,0.04817959666252136,0.04757409170269966,0.19284379482269287,0.11510854214429855,0.12998804450035095,False,True,0.0994829460978508,0.35289597511291504,0.6041389107704163,0.02964656427502632,0.06796588748693466,0.135762020945549
gaussian_medium,6,0.05882825329899788,0.056925155222415924,0.06543301790952682,0.04790840297937393,0.06360159814357758,0.0674363449215889,0.05515851080417633,0.5076237320899963,0.49896419048309326,0.5011084079742432,True,True,0.10086846351623535,0.41851502656936646,0.7760900259017944,0.01491218525916338,0.056925155222415924,0.13494835793972015
gaussian_medium,7,0.05882825329899788,0.06172262877225876,0.04933571070432663,0.044600363820791245,0.07102378457784653,0.05229898542165756,0.05081481114029884,0.26687777042388916,0.23468169569969177,0.23966296017169952,True,True,0.10310044139623642,0.4158605635166168,0.9284789562225342,0.004365499597042799,0.06172262877225876,0.13366082310676575
gaussian_medium,8,0.05882825329899788,0.06060759350657463,0.05269606038928032,0.043488286435604095,0.0739072784781456,0.05716980621218681,0.05034732073545456,0.21436388790607452,0.15597695112228394,0.15981999039649963,True,True,0.06832490116357803,0.4357633590698242,0.8253635168075562,0.01129098515957594,0.06060759350657463,0.1578644961118698
gaussian_medium,9,0.05882825329899788,0.0659550279378891,0.08199115097522736,0.06715764105319977,0.07036367803812027,0.08889990299940109,0.07748348265886307,0.21286244690418243,0.16698835790157318,0.18348328769207,True,False,0.1719844788312912,0.3560740351676941,0.6970208287239075,0.021233467385172844,0.0659550279378891,0.10355837643146515
gaussian_medium,10,0.05882825329899788,0.05687336251139641,0.04006509482860565,0.030523929744958878,0.06923065334558487,0.043936312198638916,0.03891410678625107,0.19099214673042297,0.09934727847576141,0.12074168026447296,True,True,0.06706225872039795,0.45584630966186523,0.9077031016349792,0.005696806125342846,0.05687336251139641,0.15896181762218475
gaussian_medium,11,0.05882825329899788,0.06904856115579605,0.06759251654148102,0.0631004199385643,0.08011011779308319,0.09318486601114273,0.08418340235948563,0.5131312012672424,0.5095935463905334,0.5068913102149963,True,True,0.04049459099769592,0.372004896402359,0.8919970393180847,0.00672362744808197,0.06904856115579605,0.1886378973722458
gaussian_medium,12,0.05882825329899788,0.06322519481182098,0.064051553606987,0.04749017208814621,0.07269512861967087,0.07921559363603592,0.059172242879867554,0.485584557056427,0.46361973881721497,0.46270498633384705,True,True,0.05229340121150017,0.3951840102672577,0.8116623163223267,0.01227574422955513,0.06322519481182098,0.17359541356563568
gaussian_medium,13,0.05882825329899788,0.07754329591989517,0.06316633522510529,0.06370525807142258,0.08461974561214447,0.06978357583284378,0.07052111625671387,0.19106023013591766,0.13431881368160248,0.15115365386009216,False,True,0.07216227799654007,0.31438297033309937,0.7843782901763916,0.014287258498370647,0.07754329591989517,0.15464994311332703
