seed,zeta,t,loss_mean,loss_before_guidance_sum,grad_norm_mean,grad_norm_max,update_to_x_ratio_mean,update_to_x_ratio_max,x_after_isfinite,loss_isfinite,grad_isfinite,condition
42,3.0,2,1764.371826171875,1764371.875,28.479511260986328,34.974143981933594,1.431273102760315,4.457813262939453,True,True,True,bias_medium
42,3.0,1,715.6681518554688,715668.125,28.666378021240234,35.20856475830078,3.4257102012634277,9.014747619628906,True,True,True,bias_medium
42,3.0,0,1790.414306640625,1790414.25,28.925413131713867,35.525917053222656,1.4525835514068604,4.357644081115723,True,True,True,bias_medium
43,3.0,5,2.317763566970825,2317.763671875,22.187641143798828,32.876792907714844,15.080169677734375,85.08782196044922,True,True,True,bias_medium
43,3.0,4,1800.4141845703125,1800414.125,27.93128776550293,34.67626953125,1.3493610620498657,4.763599872589111,True,True,True,bias_medium
43,3.0,3,611.03857421875,611038.5625,27.599273681640625,34.87669372558594,3.652421474456787,13.640192985534668,True,True,True,bias_medium
43,3.0,2,1768.5867919921875,1768586.75,28.471023559570312,35.12660217285156,1.4308974742889404,5.5596113204956055,True,True,True,bias_medium
43,3.0,1,710.4915161132812,710491.5,28.649686813354492,35.199317932128906,3.478344678878784,9.565743446350098,True,True,True,bias_medium
43,3.0,0,1793.7584228515625,1793758.375,28.92193603515625,35.5408821105957,1.4528734683990479,5.483221054077148,True,True,True,bias_medium
44,3.0,5,2.3430628776550293,2343.06298828125,22.574792861938477,34.1494140625,15.556974411010742,90.48128509521484,True,True,True,bias_medium
44,3.0,4,1835.99755859375,1835997.5,27.978046417236328,34.560791015625,1.3087642192840576,4.181087017059326,True,True,True,bias_medium
44,3.0,3,580.2349243164062,580234.9375,27.539216995239258,34.66027069091797,3.7496259212493896,12.137349128723145,True,True,True,bias_medium
44,3.0,2,1793.5345458984375,1793534.5,28.475343704223633,35.06129455566406,1.3917735815048218,4.180379867553711,True,True,True,bias_medium
44,3.0,1,686.2869873046875,686287.0,28.668729782104492,35.252662658691406,3.5498526096343994,8.598611831665039,True,True,True,bias_medium
44,3.0,0,1819.7327880859375,1819732.75,28.924375534057617,35.53519058227539,1.413763403892517,4.098804950714111,True,True,True,bias_medium
42,0.3,5,3.7822585105895996,3782.258544921875,20.68137550354004,30.713144302368164,0.8519219756126404,3.302090644836426,True,True,True,jump_medium
42,0.3,4,166.66128540039062,166661.28125,28.509525299072266,35.007530212402344,0.8646961450576782,2.0318355560302734,True,True,True,jump_medium
42,0.3,3,77.5608139038086,77560.8125,28.425762176513672,35.5604133605957,1.0414186716079712,3.182709217071533,True,True,True,jump_medium
42,0.3,2,166.26065063476562,166260.65625,28.68836784362793,34.633453369140625,0.8822199106216431,2.13641619682312,True,True,True,jump_medium
42,0.3,1,81.69984436035156,81699.84375,28.734169006347656,34.46223831176758,1.0612478256225586,3.535233497619629,True,True,True,jump_medium
42,0.3,0,167.9174346923828,167917.4375,28.880672454833984,34.489131927490234,0.8912147283554077,2.0631062984466553,True,True,True,jump_medium
43,0.3,5,3.7971832752227783,3797.183349609375,20.77004623413086,29.88786506652832,0.8520036935806274,3.5913994312286377,True,True,True,jump_medium
43,0.3,4,167.14840698242188,167148.40625,28.449817657470703,35.99417495727539,0.8636098504066467,2.1961097717285156,True,True,True,jump_medium
43,0.3,3,76.60681915283203,76606.8203125,28.476200103759766,34.58789825439453,1.0412448644638062,3.1459290981292725,True,True,True,jump_medium
43,0.3,2,167.73793029785156,167737.9375,28.68966293334961,34.37969970703125,0.8826122283935547,2.0253944396972656,True,True,True,jump_medium
43,0.3,1,80.25515747070312,80255.15625,28.720001220703125,34.6057243347168,1.0599782466888428,3.8089966773986816,True,True,True,jump_medium
43,0.3,0,169.23863220214844,169238.625,28.88302230834961,34.3427734375,0.8918315172195435,2.0120797157287598,True,True,True,jump_medium
44,0.3,5,3.8133814334869385,3813.38134765625,20.776451110839844,30.687034606933594,0.8575863242149353,3.264613389968872,True,True,True,jump_medium
44,0.3,4,167.1987762451172,167198.78125,28.403718948364258,35.054725646972656,0.8469534516334534,1.8971344232559204,True,True,True,jump_medium
44,0.3,3,76.0760498046875,76076.046875,28.48853874206543,34.05946731567383,1.0569148063659668,3.111578941345215,True,True,True,jump_medium
44,0.3,2,168.2049102783203,168204.90625,28.691627502441406,34.66177749633789,0.865143358707428,2.3368821144104004,True,True,True,jump_medium
44,0.3,1,79.80929565429688,79809.296875,28.72203826904297,34.46121597290039,1.0744004249572754,3.2723491191864014,True,True,True,jump_medium
44,0.3,0,169.72918701171875,169729.1875,28.878639221191406,34.42243194580078,0.8742437362670898,2.438422918319702,True,True,True,jump_medium
42,1.0,5,3.7822585105895996,3782.258544921875,20.68137550354004,30.713144302368164,2.8397397994995117,11.006967544555664,True,True,True,jump_medium
42,1.0,4,558.234619140625,558234.625,27.89961051940918,33.363895416259766,1.2997080087661743,3.6084139347076416,True,True,True,jump_medium
42,1.0,3,240.4991455078125,240499.140625,27.978574752807617,33.621482849121094,2.298795461654663,4.9236531257629395,True,True,True,jump_medium
42,1.0,2,559.228515625,559228.5,28.37898063659668,33.8043327331543,1.3488186597824097,3.574449300765991,True,True,True,jump_medium
42,1.0,1,258.7868957519531,258786.890625,28.64307403564453,34.43851089477539,2.3483006954193115,4.681828498840332,True,True,True,jump_medium
42,1.0,0,569.78564453125,569785.625,28.78791046142578,34.30397033691406,1.3633188009262085,3.715423345565796,True,True,True,jump_medium
43,1.0,5,3.7971832752227783,3797.183349609375,20.77004623413086,29.88786506652832,2.840012550354004,11.971330642700195,True,True,True,jump_medium
43,1.0,4,559.7012329101562,559701.25,27.821821212768555,33.6711540222168,1.2934386730194092,3.042717933654785,True,True,True,jump_medium
43,1.0,3,236.6115264892578,236611.53125,28.034801483154297,33.88956832885742,2.32956600189209,5.628903865814209,True,True,True,jump_medium
43,1.0,2,564.9177856445312,564917.8125,28.377788543701172,33.967098236083984,1.3409184217453003,3.7279322147369385,True,True,True,jump_medium
43,1.0,1,253.06163024902344,253061.625,28.63747215270996,34.3394889831543,2.387899875640869,5.421484470367432,True,True,True,jump_medium
43,1.0,0,575.3139038085938,575313.875,28.78593635559082,34.29140090942383,1.3556334972381592,4.060950756072998,True,True,True,jump_medium
44,1.0,5,3.8133814334869385,3813.38134765625,20.776451110839844,30.687034606933594,2.8586208820343018,10.882043838500977,True,True,True,jump_medium
44,1.0,4,560.1873168945312,560187.3125,27.84625816345215,33.54330062866211,1.2820762395858765,3.3830013275146484,True,True,True,jump_medium
44,1.0,3,236.78871154785156,236788.71875,27.943828582763672,34.31887435913086,2.335639238357544,5.776060104370117,True,True,True,jump_medium
44,1.0,2,561.7477416992188,561747.75,28.37109375,33.7877082824707,1.3347793817520142,4.723315715789795,True,True,True,jump_medium
44,1.0,1,256.0750427246094,256075.046875,28.641294479370117,34.478973388671875,2.389596700668335,5.2910475730896,True,True,True,jump_medium
44,1.0,0,572.4161376953125,572416.125,28.785432815551758,34.296875,1.3484078645706177,4.851058006286621,True,True,True,jump_medium
42,3.0,5,3.7822585105895996,3782.258544921875,20.68137550354004,30.713144302368164,8.519219398498535,33.020904541015625,True,True,True,jump_medium
42,3.0,4,1667.6898193359375,1667689.875,27.782699584960938,33.35801696777344,1.4263871908187866,4.820519924163818,True,True,True,jump_medium
42,3.0,3,708.386962890625,708386.9375,27.68246078491211,33.150665283203125,3.1394824981689453,8.140748977661133,True,True,True,jump_medium
42,3.0,2,1659.1544189453125,1659154.375,28.310863494873047,33.83759307861328,1.4993865489959717,4.441639423370361,True,True,True,jump_medium
42,3.0,1,784.2657470703125,784265.75,28.548627853393555,33.918209075927734,3.1280484199523926,7.345245361328125,True,True,True,jump_medium
42,3.0,0,1690.4862060546875,1690486.25,28.767093658447266,34.30651092529297,1.5179225206375122,4.573596477508545,True,True,True,jump_medium
43,3.0,5,3.7971832752227783,3797.183349609375,20.77004623413086,29.88786506652832,8.520036697387695,35.91399383544922,True,True,True,jump_medium
43,3.0,4,1672.2149658203125,1672215.0,27.72029685974121,33.227569580078125,1.4176701307296753,4.346278190612793,True,True,True,jump_medium
43,3.0,3,697.5435791015625,697543.5625,27.722332000732422,33.14903259277344,3.2127368450164795,7.604181289672852,True,True,True,jump_medium
43,3.0,2,1673.957763671875,1673957.75,28.314224243164062,33.880855560302734,1.4874831438064575,4.022943496704102,True,True,True,jump_medium
43,3.0,1,769.630615234375,769630.625,28.55402374267578,34.17765808105469,3.215688705444336,7.855222225189209,True,True,True,jump_medium
43,3.0,0,1705.39794921875,1705398.0,28.7677059173584,34.282379150390625,1.5045742988586426,4.089449882507324,True,True,True,jump_medium
44,3.0,5,3.8133814334869385,3813.38134765625,20.776451110839844,30.687034606933594,8.575862884521484,32.6461296081543,True,True,True,jump_medium
44,3.0,4,1674.291259765625,1674291.25,27.739072799682617,33.17935562133789,1.41529381275177,5.382324695587158,True,True,True,jump_medium
44,3.0,3,697.4273681640625,697427.375,27.61444664001465,33.21464538574219,3.184781551361084,8.102823257446289,True,True,True,jump_medium
44,3.0,2,1664.280029296875,1664280.0,28.314699172973633,33.76756286621094,1.4927165508270264,3.8005828857421875,True,True,True,jump_medium
44,3.0,1,779.5382690429688,779538.25,28.542308807373047,34.0626335144043,3.170116901397705,6.9124016761779785,True,True,True,jump_medium
44,3.0,0,1694.656005859375,1694656.0,28.767093658447266,34.2863883972168,1.511020541191101,3.854985475540161,True,True,True,jump_medium
42,0.3,5,3.2403383255004883,3240.33837890625,22.003461837768555,32.13005828857422,1.1276816129684448,3.5069849491119385,True,True,True,combined_medium
42,0.3,4,182.45370483398438,182453.703125,28.752653121948242,33.79179382324219,0.9550824165344238,2.092769145965576,True,True,True,combined_medium
42,0.3,3,66.1756591796875,66175.65625,28.508312225341797,34.34372329711914,1.2873296737670898,3.2672407627105713,True,True,True,combined_medium
42,0.3,2,180.18455505371094,180184.5625,28.895463943481445,33.40483093261719,0.9667415022850037,2.3345069885253906,True,True,True,combined_medium
42,0.3,1,71.57036590576172,71570.3671875,28.94115447998047,33.166053771972656,1.293880820274353,3.330721139907837,True,True,True,combined_medium
42,0.3,0,181.8858642578125,181885.859375,29.08055305480957,33.20378112792969,0.9666641354560852,2.3012900352478027,True,True,True,combined_medium
43,0.3,5,3.246644973754883,3246.64501953125,21.86101531982422,32.58395767211914,1.1180013418197632,3.4522392749786377,True,True,True,combined_medium
43,0.3,4,180.84255981445312,180842.5625,28.686546325683594,34.15755081176758,0.9523642659187317,2.2934489250183105,True,True,True,combined_medium
43,0.3,3,66.93479919433594,66934.796875,28.51187515258789,34.24542999267578,1.290539264678955,3.8934664726257324,True,True,True,combined_medium
43,0.3,2,179.3322296142578,179332.234375,28.876680374145508,33.092769622802734,0.9639129638671875,2.2344210147857666,True,True,True,combined_medium
43,0.3,1,72.18119049072266,72181.1875,28.945253372192383,33.30535888671875,1.2956225872039795,3.9552743434906006,True,True,True,combined_medium
43,0.3,0,181.25656127929688,181256.5625,29.068973541259766,33.200199127197266,0.9635985493659973,2.2587759494781494,True,True,True,combined_medium
44,0.3,5,3.3026211261749268,3302.62109375,22.05521011352539,33.1898078918457,1.131766676902771,3.720463275909424,True,True,True,combined_medium
44,0.3,4,182.3465118408203,182346.515625,28.671924591064453,34.06528091430664,0.9375409483909607,2.195538282394409,True,True,True,combined_medium
44,0.3,3,65.51731872558594,65517.31640625,28.422849655151367,33.6721305847168,1.291720986366272,3.745194911956787,True,True,True,combined_medium
44,0.3,2,179.88796997070312,179887.96875,28.869304656982422,33.34208297729492,0.9534268975257874,2.264998435974121,True,True,True,combined_medium
44,0.3,1,71.60496520996094,71604.96875,28.932266235351562,33.203548431396484,1.2984050512313843,3.832083225250244,True,True,True,combined_medium
44,0.3,0,181.77149963378906,181771.5,29.073089599609375,33.3765869140625,0.9542397856712341,2.204662799835205,True,True,True,combined_medium
42,1.0,5,3.2403383255004883,3240.33837890625,22.003461837768555,32.13005828857422,3.7589385509490967,11.689949989318848,True,True,True,combined_medium
42,1.0,4,607.451904296875,607451.875,28.049259185791016,32.675010681152344,1.2875984907150269,4.7073445320129395,True,True,True,combined_medium
42,1.0,3,202.13978576660156,202139.78125,28.02544593811035,33.3373908996582,2.8799796104431152,6.840810775756836,True,True,True,combined_medium
42,1.0,2,603.8641357421875,603864.125,28.53697967529297,33.01996612548828,1.335233211517334,4.008311748504639,True,True,True,combined_medium
42,1.0,1,225.46453857421875,225464.53125,28.877460479736328,33.236122131347656,2.875776767730713,6.691115379333496,True,True,True,combined_medium
42,1.0,0,616.3711547851562,616371.125,28.970836639404297,33.26528549194336,1.342829704284668,3.668752670288086,True,True,True,combined_medium
43,1.0,5,3.246644973754883,3246.64501953125,21.86101531982422,32.58395767211914,3.726670980453491,11.507464408874512,True,True,True,combined_medium
43,1.0,4,602.6089477539062,602608.9375,28.03183364868164,32.78513717651367,1.2987233400344849,4.261406421661377,True,True,True,combined_medium
43,1.0,3,206.39297485351562,206392.96875,27.968875885009766,34.4122428894043,2.868375301361084,7.0844292640686035,True,True,True,combined_medium
43,1.0,2,597.4037475585938,597403.75,28.509008407592773,32.81746292114258,1.34744131565094,4.1074981689453125,True,True,True,combined_medium
43,1.0,1,230.9261932373047,230926.1875,28.880722045898438,33.18449401855469,2.8800923824310303,7.349483966827393,True,True,True,combined_medium
43,1.0,0,610.9437866210938,610943.8125,28.967466354370117,33.22301483154297,1.3544656038284302,3.8430428504943848,True,True,True,combined_medium
44,1.0,5,3.3026211261749268,3302.62109375,22.05521011352539,33.1898078918457,3.7725555896759033,12.401542663574219,True,True,True,combined_medium
44,1.0,4,607.5438842773438,607543.875,28.017147064208984,32.820068359375,1.2788983583450317,4.41279935836792,True,True,True,combined_medium
44,1.0,3,201.33290100097656,201332.90625,27.86368751525879,34.258480072021484,2.9064579010009766,7.388937950134277,True,True,True,combined_medium
44,1.0,2,598.9974365234375,598997.4375,28.52009391784668,33.185359954833984,1.3394125699996948,4.261198997497559,True,True,True,combined_medium
44,1.0,1,229.85906982421875,229859.0625,28.867393493652344,32.88615417480469,2.901240587234497,7.811633110046387,True,True,True,combined_medium
44,1.0,0,611.6472778320312,611647.25,28.96807098388672,33.24822998046875,1.350400447845459,6.153534412384033,True,True,True,combined_medium
42,3.0,5,3.2403383255004883,3240.33837890625,22.003461837768555,32.13005828857422,11.276816368103027,35.069847106933594,True,True,True,combined_medium
42,3.0,4,1813.844970703125,1813845.0,27.998300552368164,32.27947998046875,1.3657021522521973,4.416957855224609,True,True,True,combined_medium
42,3.0,3,599.552490234375,599552.5,27.653566360473633,32.8319206237793,3.7949087619781494,8.840292930603027,True,True,True,combined_medium
42,3.0,2,1780.1094970703125,1780109.5,28.506776809692383,32.748775482177734,1.4423490762710571,4.566036701202393,True,True,True,combined_medium
42,3.0,1,700.1260986328125,700126.125,28.742828369140625,33.20884323120117,3.60573673248291,8.326220512390137,True,True,True,combined_medium
42,3.0,0,1810.8458251953125,1810845.875,28.960281372070312,33.22059631347656,1.4576343297958374,4.515666961669922,True,True,True,combined_medium
43,3.0,5,3.246644973754883,3246.64501953125,21.86101531982422,32.58395767211914,11.180012702941895,34.52239227294922,True,True,True,combined_medium
43,3.0,4,1799.50439453125,1799504.375,27.97860336303711,32.19881057739258,1.3803319931030273,4.89686393737793,True,True,True,combined_medium
43,3.0,3,612.1815185546875,612181.5,27.56966209411621,33.10663986206055,3.754061222076416,12.375066757202148,True,True,True,combined_medium
43,3.0,2,1759.054443359375,1759054.5,28.496578216552734,32.70142364501953,1.466376781463623,5.025688648223877,True,True,True,combined_medium
43,3.0,1,720.2695922851562,720269.5625,28.744897842407227,32.87373733520508,3.5673747062683105,9.120265007019043,True,True,True,combined_medium
43,3.0,0,1790.8275146484375,1790827.5,28.95598030090332,33.19773864746094,1.481917142868042,4.8188862800598145,True,True,True,combined_medium
44,3.0,5,3.3026211261749268,3302.62109375,22.05521011352539,33.1898078918457,11.317666053771973,37.204627990722656,True,True,True,combined_medium
44,3.0,4,1814.9541015625,1814954.125,27.962566375732422,32.18408966064453,1.3693784475326538,4.757506847381592,True,True,True,combined_medium
44,3.0,3,596.6868896484375,596686.875,27.494401931762695,32.53251647949219,3.8710272312164307,10.928034782409668,True,True,True,combined_medium
44,3.0,2,1767.1739501953125,1767174.0,28.493927001953125,32.69870376586914,1.4573464393615723,4.6392974853515625,True,True,True,combined_medium
44,3.0,1,712.1591186523438,712159.125,28.743499755859375,32.86260986328125,3.6481387615203857,7.670416355133057,True,True,True,combined_medium
44,3.0,0,1798.8721923828125,1798872.25,28.958206176757812,33.22747802734375,1.47360098361969,4.342594146728516,True,True,True,combined_medium
