condition,version,version_available,zeta,seed,trajectory_id,t,likelihood_before_guidance,likelihood_after_guidance,likelihood_delta_after_minus_before,ADE_before_guidance,ADE_after_guidance,ADE_delta_after_minus_before,acceleration_RMS_before_guidance,acceleration_RMS_after_guidance,acceleration_delta_after_minus_before,update_to_x_ratio,grad_norm,loss_isfinite,grad_isfinite,before_isfinite,after_isfinite
drift_medium,C_post_step_consistent,True,0.3,42,1,60,1.5600529909133911,1.2089005708694458,-0.3511524200439453,1.2342121601104736,1.2424966096878052,0.008284449577331543,0.10852612555027008,0.10891115665435791,0.0003850311040878296,0.1782857939609125,2.1014771461486816,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,1,40,2.7679224014282227,1.4448562860488892,-1.3230661153793335,1.2239761352539062,1.2525010108947754,0.02852487564086914,0.10308924317359924,0.10281866788864136,-0.00027057528495788574,0.39359141297706773,3.592038631439209,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,1,20,11.29110050201416,14.047497749328613,2.756397247314453,1.3065460920333862,1.1797044277191162,-0.12684166431427002,0.10874883830547333,0.10809165984392166,-0.0006571784615516663,1.5447039776314566,10.000212669372559,True,True,True,True
drift_medium,C_post_step_consistent,True,0.3,42,1,0,117.5860824584961,94.68537902832031,-22.90070343017578,2.7282652854919434,1.2852129936218262,-1.4430522918701172,0.1272762268781662,0.12907972931861877,0.0018035024404525757,1.6419182046841898,26.51781463623047,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,1,99,3.450155019760132,1.4418846368789673,-2.0082703828811646,1.221266508102417,1.237860918045044,0.016594409942626953,0.11599020659923553,0.11415071785449982,-0.0018394887447357178,0.32910231354188396,2.1802756786346436,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,1,80,1.5854910612106323,1.7903679609298706,0.20487689971923828,1.2449829578399658,1.257462739944458,0.012479782104492188,0.11208491027355194,0.11277660727500916,0.0006916970014572144,0.26837424023991635,1.3281586170196533,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,1,60,1.4925822019577026,2.2348735332489014,0.7422913312911987,1.2448772192001343,1.2399489879608154,-0.004928231239318848,0.10454071313142776,0.09661664813756943,-0.007924064993858337,0.5782529231951719,2.347625494003296,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,1,40,4.172155380249023,20.4106502532959,16.238494873046875,1.2479137182235718,1.3782572746276855,0.13034355640411377,0.12300628423690796,0.11875388771295547,-0.004252396523952484,1.0756298728450373,5.091339111328125,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,1,20,39.6252555847168,60.75057601928711,21.125320434570312,1.645451545715332,1.10245943069458,-0.542992115020752,0.36528077721595764,0.4041147530078888,0.03883397579193115,1.1696950407816622,11.156097412109375,True,True,True,True
drift_medium,C_post_step_consistent,True,1.0,42,1,0,310.0113525390625,396.0390319824219,86.02767944335938,5.26216983795166,4.626100540161133,-0.6360692977905273,0.48895248770713806,0.4946155846118927,0.005663096904754639,1.814066312470666,26.563230514526367,True,True,True,True
